lon,lat,num
118.24572889042587,28.958939039333817,1
118.6302468034089,28.731374221707053,2
118.63489718473396,28.742954083406293,2
118.64164811957224,28.66034906239182,1
118.64383276624235,28.75720797872029,2
118.73220224892225,28.981446238244526,2
118.81660577463869,29.109127967852906,1
118.86966900263701,28.958815342302785,2
118.87317884483124,28.962217231204537,1
118.87719313792788,28.95919051802993,2
118.87874564440163,28.965091249274693,1
118.88543130974475,28.939194480434118,2
118.94601776073767,28.993993353349488,2
119.23878891853641,28.99956266680356,1
118.5321550080398,28.891676819733085,1
118.06930607808866,29.08876255019157,1
118.23748079118702,29.199959537866807,2
118.35739736197179,29.015543518068462,2
118.41197270484726,29.12102634952726,2
118.59742661110123,28.820894518141312,1
118.6270309559861,28.729227474225986,2
118.64054959585438,28.709733042378037,1
118.64427638914994,28.748506588101886,2
118.75680733048351,28.953633803684035,1
118.8331435064985,29.04708079463142,2
118.86102900922387,28.92968641316564,1
118.86481443436361,28.848065887843266,2
118.8654429369498,28.853135796122885,2
118.87308937441946,28.96708746565414,2
118.87359910512774,28.946357071296845,2
118.8815996052295,28.944073357207557,2
118.8939510863892,28.946180829218473,1
118.91281798758986,28.901868538021226,1
118.91607473496911,28.904295090448574,2
118.92151240914153,28.983283329863177,1
119.7460478425188,28.294418339388212,2
119.91534349598913,28.44846609672674,2
119.13604279072369,28.061387822425402,2
119.70926230266457,28.490784238804814,10
119.74091876293207,28.294687965962776,16
119.742203684184,28.294896290402363,2
119.75346549902058,28.29285357736994,4
119.75451852251246,28.306955735179095,2
119.7587677505279,28.297791364700277,22
119.76725464765309,28.323164285802676,2
119.76870806029866,28.325093366343705,4
119.77040431140409,28.374200832017074,2
119.771239923339,28.325924412138693,2
119.7733340178275,28.303860843282013,8
119.77571780799178,28.30690240154725,4
119.77829946136364,28.35295403342886,4
119.78012183970831,28.37599944426478,4
119.7825727632153,28.37501103056198,6
119.78384402361462,28.332286929793938,4
119.78406777810915,28.33690316861305,2
119.78419492838209,28.33692105558578,2
119.78622226953148,28.335008915329272,2
119.78642384325818,28.288867028831085,4
119.78876769487317,28.339773765644516,2
119.78895172788967,28.339571577153993,2
119.79158723446953,28.34436919894932,8
119.79900496840499,28.19801374031602,2
119.83040040345766,28.54737240922352,6
119.83228517071716,28.411584005563817,2
119.83385535953374,28.39939811198116,4
119.834171130937,28.404447837192794,6
119.83483901506087,28.40513582250029,4
119.84786694682202,28.45039537803058,2
119.85683816440692,28.34957760890846,2
119.85920949288516,28.39747607949436,4
119.8600497553101,28.40888141354233,12
119.86174984252126,28.427175498114178,2
119.86196594460182,28.41582189313723,4
119.86239945058342,28.41993520351699,6
119.86257612630692,28.415202630698566,4
119.86318812232712,28.557019449232953,6
119.8636032917447,28.4012821766765,4
119.86460808511104,28.43168586633876,4
119.8650678924491,28.419128287028744,6
119.8655516221867,28.42130166305355,14
119.86570010458024,28.421579629471456,4
119.86737703039425,28.4298984343092,2
119.87145881572408,28.438849350435323,6
119.87657139572256,28.47848027755006,6
119.87722057836069,28.459012842094523,2
119.87853221391258,28.58750530852103,4
119.88186175516827,28.423474093929137,6
119.8822401937274,28.476988725800638,6
119.88419662016295,28.3933916734743,24
119.8916885020988,28.446026038601506,4
119.8969802291537,28.393762916062794,2
119.90027963351321,28.45048795001136,2
119.90150596782672,28.458807515253177,4
119.90379481140057,28.46297355084943,4
119.90499591864533,28.47765262328808,6
119.90664776193763,28.451938417405508,2
119.90689068249407,28.45471867797342,2
119.90918029289233,28.454457605713632,2
119.90997093217013,28.45353948548222,2
119.91028104262837,28.45243931568971,2
119.91040395524969,28.45845600977696,8
119.9105711428197,28.450564730008203,6
119.91169770876765,28.449679736063725,4
119.91184293954619,28.461457967661154,10
119.91210673045869,28.455706298113675,8
119.91271677881049,28.45571060929062,4
119.91283428247723,28.460078891495552,4
119.91357255111303,28.47671266933528,2
119.91364376681334,28.646388661632106,2
119.91385898208326,28.452559730463808,4
119.9141946944609,28.45295962019717,2
119.91428735250635,28.456836896597448,6
119.91442982213077,28.457838092688096,2
119.91490653135016,28.462134852338377,10
119.91513383515463,28.44852156525275,4
119.91539504261851,28.457180989523202,2
119.91612928321203,28.45080818797473,2
119.91615579629797,28.443870776490787,2
119.91660241623028,28.395151313869288,4
119.91722151129656,28.441535845083195,4
119.91741686186353,28.469777232950403,98
119.91815895395014,28.460672957336033,6
119.91831146997605,28.453270720890604,2
119.91857736386436,28.4444985805937,2
119.91946799421868,28.448589697284905,2
119.91995307559236,28.45020127576635,6
119.92048868107135,28.449400742976362,6
119.9205637472127,28.46617905840651,4
119.92073123270401,28.449491426687292,4
119.92159190328876,28.449269799132367,2
119.92164479476051,28.47327445267498,2
119.92286606349441,28.449870778959344,4
119.92295244564608,28.45300797861574,6
119.92341827273916,28.455116810042398,2
119.92345198620127,28.447413637061484,2
119.92404475178076,28.47577466375452,16
119.9252021129383,28.446325942935538,108
119.92520558605916,28.448312954387788,6
119.92627949193663,28.439117307273662,10
119.9264107481546,28.448307665926308,4
119.92738859882374,28.469225093032495,4
119.92762863847143,28.448474564251942,6
119.9280832852015,28.454751925398302,2
119.92893977578534,28.47153339315556,2
119.9293022239403,28.439676618259952,2
119.92939714705201,28.448929725242575,6
119.92983369592352,28.457102433964607,6
119.92997567373662,28.457926755280702,8
119.93002838705759,28.442616884911434,2
119.93053869067793,28.449246232789008,4
119.93085118788369,28.456375862043984,4
119.93117536014485,28.443994960810755,2
119.93151739140077,28.453002907134028,8
119.93168631133253,28.46188855966147,2
119.9317941705786,28.44038849752319,4
119.93214014103224,28.472843804126267,12
119.93291701294339,28.44900821134433,2
119.93362966707176,28.445926429363723,2
119.933770309732,28.432841735242977,2
119.93424403775343,28.450199001058134,4
119.93442950843983,28.46790916833166,14
119.93469026192994,28.450787353155196,2
119.93470096241259,28.459550394305616,10
119.93516407272477,28.44232922912483,10
119.93581594080912,28.473988970652965,4
119.93646565990629,28.437942142400107,8
119.93661454716377,28.420962139864976,4
119.93694327819973,28.461333412339464,6
119.93770375470282,28.442187391768602,2
119.93817809541655,28.452029457888028,6
119.93828447401413,28.444883088566016,4
119.93847631182774,28.44113826005202,6
119.9386416244864,28.446749902717663,4
119.93873299842679,28.438474491967607,2
119.93889959413784,28.44759236116382,4
119.93939136521021,28.46237063462558,8
119.93944650150624,28.448713077184376,4
119.94133099584357,28.449001551851982,6
119.94437492650631,28.475717084755054,4
119.94620107167353,28.44887268164846,2
119.94800817527616,28.466345188538515,4
119.95003033077734,28.471628466346708,4
119.9507480524527,28.436534448601165,12
119.9507904948244,28.4369271159789,6
119.95108949180339,28.456214609132687,2
119.95169104313372,28.475215572735163,26
119.95195293125829,28.44275482830406,6
119.95261829105037,28.42797045494578,2
119.95268932328412,28.43652042158493,6
119.95398218348936,28.439008090125004,2
119.95516186828415,28.44778089624784,16
119.95519835411389,28.479173189966808,6
119.9557442128575,28.443050995506944,4
119.95607801975589,28.44350616951905,2
119.9567352854738,28.44420502820127,2
119.95830213372567,28.462796181879153,2
119.95931249896832,28.447915866174387,4
119.95989867097208,28.471862325943228,2
119.96067711971831,28.479376135188932,2
119.96145979893751,28.47693869402871,2
119.96360388001503,28.476000822411795,2
119.96694994377494,28.454942482828375,6
120.0042017724099,28.496554792916793,2
120.0961023201245,28.492868497050587,2
119.45706116186675,28.12322306975622,2
119.46865806954021,28.052350868849157,30
119.49451911460027,28.055275758346653,6
119.50546339827362,28.066947280523912,4
119.50598679376036,28.05105948662698,2
119.52182748544294,28.085202904131055,6
119.54320329266906,28.103341198590794,2
119.54629914073597,28.099861728295192,2
119.54764727307814,28.199651773540772,12
119.54896226626414,28.104059844461613,2
119.54934702965124,28.095193741630357,2
119.55072970291177,28.10431759784733,4
119.5521568846321,28.094352899832472,12
119.55599217362364,28.111034892637743,10
119.55659679353217,28.078459937732234,4
119.55846094010495,28.104517237745462,4
119.55855742681152,28.109844739598156,2
119.55903745741774,28.1128147140318,4
119.56149141487178,28.11182674000416,2
119.56209968001143,28.10891643801858,2
119.56457490111497,28.109677516716417,6
119.56483790375027,28.10956299209817,4
119.56513770409421,28.114594904108824,4
119.56677727923181,28.099540394365334,2
119.56695767521052,28.11167367778432,6
119.56789699977334,28.106798442962898,2
119.56868418579911,28.109230394471048,2
119.56920928661964,28.10994264953828,2
119.56972798045207,28.10691209890067,2
119.57024816714711,28.110171133297733,2
119.57042266444982,28.107029637946127,6
119.57080724299311,28.086311968539377,2
119.57102008323565,28.076178073212105,2
119.57116278738798,28.09064947703402,6
119.57191705437646,28.095666837810906,2
119.5722480314789,28.11048584088349,4
119.57253031042609,28.11158989968274,4
119.5727224077557,28.113144027660482,2
119.57287259060126,28.111588800620826,2
119.57291964977262,28.11372616962072,2
119.5735819672246,28.163436057971264,2
119.5738521120688,28.108156807858744,4
119.5749051250097,28.095833768695982,6
119.57490835426033,28.114147480941806,2
119.5754326404778,28.10837806622028,4
119.57643725027063,28.10695758499399,4
119.57668988571001,28.112450139486214,8
119.57723762940915,28.109449161903747,16
119.57757404466597,28.113118780208463,4
119.57769445782667,28.10518201322219,6
119.57785110404237,28.1056651917079,2
119.58121178589025,28.10697476140453,2
119.58125662256909,28.10394197825185,8
119.58142149975846,28.112062250027197,2
119.58169990134434,28.104763557946544,4
119.58296176543386,28.106727604757683,2
119.5831892630593,28.11263758665617,12
119.58454233193783,28.10542947465933,2
119.58586117319439,28.112180568785575,14
119.5897257111112,28.10647947495602,2
119.59016642998495,28.106553478156528,2
119.59047280187039,28.08777307806188,14
119.59193069077858,28.11863166096838,6
119.59509360133167,28.10156352661938,4
119.60715895117302,28.298214894630647,8
119.60821875769572,28.298041874516286,10
119.64186911452009,28.08039240544255,8
119.64302776298852,28.191652940284524,4
119.64329040115909,28.267558529070122,6
119.6634764083794,28.27813729371587,2
119.66785913577029,28.22498608998141,4
118.88982523486088,27.785253887980815,2
118.91969028536897,27.692601632275473,2
118.9197968295687,27.69536294882889,4
118.92067250766972,27.69594024306613,6
118.92181603613018,27.697611638119234,2
118.97050405302372,27.606076570882834,8
118.9738418170624,27.582923329447723,10
118.97825849331171,27.600926820189553,4
118.98816056615624,27.556170358197328,4
118.98844508802301,27.611244210455023,2
118.98869392203468,27.547226928844477,4
118.9931482141087,27.57249183033066,2
119.00533625959956,27.508875147787123,4
119.00586185245896,27.50607070892532,4
119.00635186683206,27.507945954374716,4
119.0109962674702,27.612367392069473,4
119.01385709085325,27.619117675175623,4
119.01564153043216,27.62040132165767,2
119.02353422522789,27.622015022665728,4
119.03582905282111,27.624049515166497,2
119.05318860395113,27.623527804786903,2
119.05732221590945,27.630440938861735,6
119.05812808186724,27.628083976891585,10
119.05913370386813,27.62103319042264,2
119.06030050776293,27.620256722447724,4
119.06299059004049,27.623421175105246,8
119.06554676842914,27.614145072107654,6
119.0661534269678,27.618453375993766,4
119.0662470507869,27.62092279294529,4
119.06645942227041,27.62081887772582,2
119.06675289698636,27.614186806976402,4
119.06699580325602,27.61545682607666,2
119.06736588042119,27.61370672757516,4
119.06768811742047,27.61716273692048,8
119.06791509055108,27.622264897015782,4
119.06960390067228,27.618381391295916,4
119.07001959292168,27.615477152648157,2
119.07094223141377,27.6154870826487,26
119.07100540763125,27.61492501932741,28
119.07150988978897,27.622017186606687,6
119.07242617460857,27.619936508806155,4
119.07242673825895,27.61959670373483,10
119.07255466031175,27.620166364835725,4
119.07309995496708,27.614958492445318,4
119.07319844632208,27.61991049512404,4
119.07584283145323,27.619320442231384,4
119.07651624135507,27.617100088833503,6
119.08098477830828,27.617907481134935,12
119.08382778749521,27.62371777167187,2
119.0842312869328,27.62206513466377,2
119.09404244211946,27.626772290247406,10
119.09570834813488,27.625764486558037,6
119.09706131111383,27.629206239149173,2
119.09798874664045,27.62912601551619,4
119.181769729227,27.4928421980958,2
119.2837742330739,27.56570512596653,2
119.32209573253249,27.84844371477151,2
119.34780871346244,27.86680802829591,4
119.35070875960137,27.71995611826791,2
119.46893322425682,27.851068935829097,2
119.49545836589338,27.84361583136305,6
119.51875471159616,27.842770913058843,6
119.54633298728974,27.94850190827606,4
119.55819764313064,27.951221588956617,4
119.59377107157681,27.80953896619185,6
119.59526120290322,27.80928767716154,6
119.63267983696707,27.976877057301635,2
119.63409754870388,27.98190347493912,22
119.63451930811544,27.972450486511,6
119.63513364814847,27.948177479058,2
119.6352286318282,27.977232338947214,8
119.63538170180439,27.97845569164743,6
119.6356045534878,27.970111009272163,2
119.6360544818009,27.971040952192897,8
119.63613284211429,27.985339955132982,26
119.63650467678396,27.983954120864627,2
119.63650805234775,27.983604759391362,6
119.63692005973304,27.97932885218033,4
119.63701275688649,27.97652322931113,6
119.63800470676038,27.978606426468243,8
119.63817902534251,27.981074365399365,4
119.63817912311508,27.956162547531605,4
119.63836124490295,27.978945174980495,4
119.63870671390444,27.979623689541885,2
119.63884699802522,27.981977975683144,2
119.63899180937807,27.976634823355162,2
119.63927078663811,27.958234614076936,12
119.63948348316445,27.972267514411158,2
119.63956919896286,27.959112469823484,4
119.64042545303599,27.969948950104435,2
119.64043366142917,27.97369773731443,4
119.64098243442807,27.968611294313124,6
119.64169339350916,27.968843151973562,12
119.64316316787925,28.020212260405984,6
119.64333556280181,27.968491364451076,6
119.64351383087829,27.964741649616784,2
119.64361434816787,27.964302695043582,4
119.6441739409907,27.979806972959693,4
119.64538818109868,27.969694260265758,6
119.64726911522041,27.968755017336143,4
119.64941136861486,27.96237715103574,8
119.64988110924632,27.96306469797868,4
119.65096108326847,27.960444864441275,4
119.65104867366477,27.963865527475633,4
119.65287064655044,27.959304536560847,4
119.65372612601101,27.959489301933928,8
119.66396025291954,27.929562586134036,2
119.66936524341867,27.955115460472047,2
119.68363710505774,27.871988263684845,2
119.69359444895207,27.94743059156514,10
119.71669509908942,27.790890262186416,6
119.19243498939932,28.286378240079017,6
119.2645288103144,28.32920785745099,4
119.26660085590491,28.49563960269595,2
119.31224966876445,28.300122020425142,4
119.36161301110825,28.402005958655657,10
119.38111181084338,28.512359882827223,6
119.38174932660145,28.577909182447502,4
119.38238357143514,28.546402739101204,4
119.38318577859276,28.545932991198537,10
119.38652188811268,28.51543828504087,10
119.38944330888488,28.587424695267366,2
119.39158592695293,28.527561113386415,4
119.39339002355011,28.294396770658206,2
119.39814529600977,28.510542478867894,6
119.39875080496246,28.523667889906665,4
119.39996204705496,28.521039493663224,4
119.4043704807939,28.49605169520873,2
119.40850693626635,28.527687337491923,2
119.40861870278988,28.529653565431133,4
119.41143126835622,28.52534305642292,6
119.41155611854475,28.527975630581896,6
119.41525063043052,28.520417425593003,4
119.41572199647827,28.5496118884234,6
119.42500724689978,28.519583407168906,2
119.42621679258595,28.32890532126114,4
119.42775564122043,28.501283302972524,4
119.43799773649516,28.47332769010318,4
119.43908931022459,28.442703887492687,2
119.43910616251895,28.441782003779437,2
119.44004094581213,28.529028516625004,4
119.44585395033354,28.475875617710727,8
119.45023584105684,28.33031401742801,2
119.45140544465352,28.488714179355316,2
119.45682679742839,28.467894407062126,4
119.4593122670719,28.504051224672832,4
119.45971521390291,28.43050026994672,2
119.4598763928916,28.425055639524636,98
119.46139305313355,28.47157914432433,2
119.46414817795095,28.41983316106031,4
119.47225811867587,28.469263910213883,4
119.47416236868327,28.40900112635901,4
119.47673224984929,28.46507846629804,8
119.48140165188099,28.455552072826247,4
119.48262624692556,28.460941432387667,4
119.48315143558412,28.437997748456908,2
119.48380862873256,28.45955272225447,4
119.48406998846812,28.45132880401136,6
119.48408586564075,28.45222745635174,6
119.48422483121097,28.438155205511478,4
119.48429467878029,28.44493499598714,4
119.4853383481852,28.44417258208769,14
119.48564625176435,28.446165082952827,2
119.48596411674623,28.449975662572243,4
119.48610489549351,28.4582222587112,2
119.48615272962074,28.43738454857653,2
119.48737749019696,28.45550587914363,2
119.48799754084372,28.45068844940799,6
119.48866015248723,28.457854934757705,2
119.48883466402008,28.458367727883523,4
119.48962131593932,28.45065040946386,4
119.49105829517336,28.44838317237172,4
119.49128127408808,28.447976992536052,2
119.49139302952365,28.447984378066334,2
119.49145042501081,28.461133307750426,4
119.49155395126566,28.447739496055675,8
119.49160508811549,28.454286254359392,2
119.4918521094132,28.45100142133154,48
119.49192431004293,28.45221440988285,6
119.49250815943915,28.45558581871502,4
119.49261512617277,28.44553828655167,6
119.4946383913948,28.468242076213496,8
119.49689788355194,28.466374837348575,2
119.49713771245838,28.449862799501915,14
119.49762114713731,28.447164887046572,6
119.50091414457893,28.442039492330945,4
119.50172882460224,28.441044298880126,6
119.50176445658305,28.440290909402243,4
119.50252256205398,28.349013633843015,2
119.50360775752198,28.445463684478234,6
119.50510937387489,28.453659130211843,2
119.50581617329908,28.406889377434076,4
119.50662198128173,28.44567291011056,12
119.50843433055805,28.444425344986993,2
119.50857964939304,28.44428389547228,6
119.50876697677897,28.444760476482738,6
119.51064771724526,28.29589614555358,2
119.51706387106013,28.30509526725067,4
119.51720817619868,28.431852586477273,6
119.52344150064792,28.3786724876715,4
119.52363285706998,28.42573997934649,10
119.52581347470907,28.422798775882594,4
119.52924938250307,28.44673698609389,10
119.61837465114971,28.407619565713706,2
119.63989875350563,28.444984237264002,2
119.66082581796299,28.35194627570344,2
119.66792864427838,28.34859654248606,4
119.92346858156806,28.78678110967894,2
119.9279662986338,28.786567498172523,8
119.94049345077003,28.784870508192125,4
119.99607469684268,28.748385690016814,2
119.99644391691052,28.751617045009223,2
119.99940620484396,28.741601709244026,10
119.99951624926031,28.74205575319917,2
120.0005770294488,28.592270738606558,2
120.00784071194022,28.69532889951437,8
120.00824370363385,28.746267581615125,6
120.0102734830906,28.69910939879584,8
120.01081297626868,28.74224841337587,2
120.02296191015716,28.72200540403285,10
120.02531902389089,28.709137483977866,4
120.02559093199102,28.7144204069764,2
120.026485454388,28.71753789984966,2
120.02714882181968,28.72019493456133,6
120.02958877854388,28.735143097574046,8
120.03025584255752,28.721066357567935,10
120.03507568662911,28.715075118082808,4
120.03610980317966,28.721574111157135,2
120.04666956151983,28.720975728825945,10
120.04751758991645,28.72083547993607,4
120.04853422525755,28.67205028576091,8
120.05003600241955,28.721331522313594,2
120.051982230723,28.707314211864205,4
120.05737064442378,28.612888048120613,6
120.0577546608828,28.739035787252053,8
120.06031748722394,28.668493817142974,2
120.0613493828688,28.616157101737056,6
120.0615146379368,28.660276423610725,2
120.06228300826132,28.617163015282877,10
120.06245704005318,28.62042453938372,2
120.06406745850258,28.62389694635481,2
120.06408402863043,28.658158068497826,2
120.06409269947157,28.64280248472104,2
120.06420851567923,28.611976615373692,4
120.06495628524468,28.680510041025595,4
120.06501458984454,28.63893244078851,6
120.06612093902399,28.72804310606906,4
120.06700311357572,28.641704546932626,2
120.06741047746942,28.650415194703868,2
120.06856549826321,28.645418193350157,2
120.07016305113994,28.644894373333752,2
120.07026641982009,28.64801419900921,4
120.07179687327232,28.737074218764945,4
120.07180683864756,28.65257979515811,2
120.07202625949475,28.651832019932694,2
120.07312788749257,28.65264520235158,6
120.07378822501734,28.65179840894349,6
120.07431552980144,28.644665535731022,6
120.07456912837844,28.648555747724654,2
120.0746093905496,28.655614545520827,4
120.07467704547474,28.64802050111822,8
120.07554690796978,28.658978351912282,18
120.07711297900231,28.688437514835947,6
120.07755968172738,28.729143837520713,6
120.07780547906697,28.652260146748286,8
120.07792278712415,28.651642797319003,2
120.07832340166605,28.646444173685293,2
120.07846423280574,28.652873136834117,4
120.07860616741807,28.645637943949616,6
120.07911105649463,28.649328399832523,2
120.0797987000376,28.735826369979932,4
120.07993307203752,28.660909847724778,8
120.08000686176949,28.6536971323933,6
120.08012554962271,28.743688293444905,4
120.08033986055264,28.652990776184605,6
120.08042803543111,28.65252442724826,2
120.08062226877506,28.72177441992548,2
120.08228271491446,28.754760375632436,60
120.08568566386842,28.660434435678788,6
120.08595819830114,28.66465426349908,6
120.08597889515225,28.65836655241446,10
120.08615847259095,28.721222961761786,2
120.08634226726936,28.69227302717006,2
120.08659138651136,28.738927263476373,6
120.08662820572219,28.748452559448385,8
120.0876393956587,28.657715820702652,8
120.08771567595826,28.65622531457061,4
120.08780610630646,28.655985496038927,6
120.08790747703698,28.656006234453184,8
120.08797238692799,28.657510084842922,4
120.08865894808703,28.751285056460723,10
120.0888277374089,28.752630188626306,10
120.08903285364518,28.74331146630689,2
120.09033189794819,28.645277480455018,10
120.0930249315862,28.657242475518824,4
120.09403105961611,28.656955343508738,4
120.0942296712237,28.74826924782647,2
120.09425151170784,28.655392233047376,8
120.0947249548317,28.650995148750148,6
120.09542559473539,28.65887676833635,18
120.09628483127774,28.733879069856055,10
120.09638322402876,28.7082425226635,2
120.09740076935373,28.653402566019324,8
120.09819302480687,28.653553205351336,4
120.09871155254783,28.65580699526117,6
120.09887070276964,28.733506915961232,8
120.0990616603675,28.665351018350126,4
120.09913806702848,28.664988816190355,2
120.09958962628252,28.67116950875718,6
120.09976578990707,28.65350447796687,10
120.09994808907075,28.666097128758835,28
120.09995346142802,28.6532223378572,2
120.0999570909687,28.766565685485975,2
120.10077105882887,28.755662009075532,2
120.10721766506599,28.675060960199247,8
120.11170615695968,28.758772833738103,6
120.11226850673395,28.616315801391174,6
120.1151230511842,28.658189169042217,2
120.11784937853513,28.70572586991001,4
120.12040664441976,28.68071416355562,2
120.13084220707188,28.602852459431812,6
120.13492277011109,28.619338770339102,2
120.14967323638612,28.722097506608574,4
120.15298504798079,28.730812478511055,4
120.15738053207934,28.702993048525823,6
120.16187807429792,28.644682089006697,2
120.16215537936658,28.642877737393704,6
120.16322590345628,28.64439021676388,6
120.16688667890703,28.64305155630765,2
120.16832761383127,28.750381698298302,2
120.16924988102454,28.744976774574457,6
120.1701479637211,28.74649713258428,8
120.17097517858592,28.7490084687821,2
120.17601783830646,28.717454649349317,10
120.17783436761248,28.65730203662473,4
120.17872496174954,28.67048274145514,2
120.18401665375148,28.66327444361864,8
120.19762724269273,28.754442433444673,10
120.20692226131061,28.77476011646191,2
120.21131574329756,28.74972743503428,10
120.21142280203426,28.748100708880013,4
120.21496869652488,28.811305630418573,8
120.21582116296122,28.77963196114684,6
120.21627936543362,28.760965000604564,4
120.22153713606676,28.578351251135036,2
120.22336138865424,28.783342150911494,4
120.2243505568628,28.72712858049998,2
120.22612041820435,28.800065868345584,2
120.2267941759038,28.809980688128906,10
120.2279387559095,28.80481887202603,6
120.2288666087253,28.82699408102228,6
120.22936687240365,28.792562563235403,14
120.22947035902682,28.64914728064768,4
120.23009888436194,28.79516947586881,2
120.23021343257874,28.826501630424946,18
120.23149592509039,28.63860732360393,10
120.23173622214858,28.63838129639048,2
120.23270208352213,28.795899987029664,2
120.2350015603069,28.80000297853903,4
120.23634741250564,28.80269665024279,8
120.23832583726383,28.802011345308728,2
120.23843805465812,28.63121295957169,6
120.24039090672821,28.800228378225853,2
120.24047948105046,28.61738639173038,2
120.24234612517411,28.83171726922509,4
120.24487619657562,28.791593758202637,12
120.24669219961004,28.801008959724232,2
120.2467542283491,28.817831605605015,8
120.24685676371551,28.817346474062365,4
120.24792442614762,28.80105468564306,6
120.2495596732296,28.826263666563666,4
120.24992857231172,28.801875854772916,10
120.25009198196206,28.80319885543809,6
120.25020781359436,28.804055660842497,6
120.25232797154456,28.8057118848353,2
120.25293323870535,28.811137580475222,14
120.253314179337,28.813309708845626,4
120.2534833302375,28.805911381457946,6
120.25390758466466,28.802944477125152,6
120.25500771322508,28.789069541531642,8
120.2558774501523,28.8007423661481,2
120.25615929481395,28.789693065044702,20
120.25652445854496,28.79968472260216,4
120.25678948778986,28.800021503785683,4
120.25697773260971,28.79095686924969,10
120.2570256042598,28.809290221705268,2
120.2570530962292,28.821648755799767,2
120.25722427478554,28.80178340505171,6
120.25744203220303,28.820236735454106,4
120.25781681722724,28.800981894413734,2
120.25797997904165,28.821538784213363,12
120.2586024119406,28.806191377117305,2
120.25908400948573,28.79809127769394,2
120.25949707725304,28.634536309598055,4
120.26104066367954,28.81880531820499,2
120.26501507766793,28.803104984607163,14
120.2668140867934,28.69892694949447,4
120.26693502417122,28.700973346109432,2
120.26715147579124,28.79562524292201,12
120.26877052507645,28.812863240638848,4
120.26891933645973,28.7098917465504,2
120.27154771600057,28.789050097095902,8
120.27398120207398,28.813512216079893,6
120.27516753236029,28.812958947569545,8
120.27588695614284,28.779391832010297,4
120.2769626397741,28.777410239156026,4
120.27824687767405,28.826091522871547,2
120.27895225435496,28.811948283948986,6
120.28079816276328,28.654170305757255,2
120.2876594444049,28.698052247354422,2
120.28809079138182,28.79231409766428,10
120.2893683645717,28.90718221867964,2
120.29071771174222,28.76054659208427,6
120.29078218847462,28.905937739468932,24
120.29393177408504,28.698967858964068,2
120.29657425182135,28.83142417560794,2
120.30394473896523,28.815061369128173,8
120.30568756704392,28.749808483969467,2
120.30738962279605,28.586670446174868,2
120.31315277144763,28.624028721339688,2
120.31321936441573,28.493001495431596,2
120.3182882725887,28.753202134537016,2
120.32349336207129,28.607864990291294,12
120.32712826300629,28.820844396913845,4
120.3289209374231,28.60667801143455,2
120.33007854918115,28.82218490865806,64
